name,pct_stem_2000,pct_business_2000,pct_health_2000,pct_arthuman_2000,pct_socialscience_2000,pct_publicsocial_2000,pct_multidisci_2000,pct_tradepersonal_2000,scorecard_median_earnings_2011
Martin Luther College,0.0,0.0,0.0,0.0,68.354431,29.746836,1.8987342,0.0,40400.0
Martin Methodist College,0.0,38.532108,0.0,2.7522936,13.761468,4.5871558,40.366974,0.0,29100.0
Mary Baldwin College,7.0469799,24.496645,3.3557048,13.422819,48.657719,2.0134227,1.0067115,0.0,36800.0
Maryland Institute College Of Art,5.7017546,0.0,0.0,94.298248,0.0,0.0,0.0,0.0,31400.0
Marymount California University,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,32600.0
Marymount Manhattan College,3.030303,14.141414,4.3771043,35.016834,41.750839,0.0,1.6835017,0.0,39500.0
Marymount University,11.037527,14.128035,31.78808,11.69978,19.646799,1.3245033,10.375276,0.0,49600.0
Maryville College,23.039215,24.019608,1.4705882,12.254902,33.823528,2.4509804,2.9411764,0.0,36500.0
Maryville University Of Saint Louis,5.0505052,35.353535,23.838385,8.0808077,24.242424,1.6161616,1.8181818,0.0,44500.0
Marywood University,8.5365849,20.42683,10.060976,17.378048,32.317074,9.1463413,2.1341465,0.0,38000.0
Massachusetts Bay Community College,16.158537,16.463415,38.262196,0.45731708,0.0,5.3353658,19.969513,3.3536584,37300.0
Massachusetts College Of Art And Design,0.0,0.0,0.0,94.520546,5.4794521,0.0,0.0,0.0,34000.0
Massachusetts College Of Liberal Arts,15.596331,26.911316,0.0,21.100918,32.415901,0.0,3.9755352,0.0,36400.0
Massachusetts Institute Of Technology,84.517159,5.6664004,0.0,1.1173184,7.102953,0.0,1.5961692,0.0,91600.0
Massachusetts Maritime Academy,79.411766,0.0,0.0,0.0,0.0,0.0,0.0,20.588236,79500.0
Massasoit Community College,13.287672,22.739725,23.150684,3.1506848,0.0,9.7260275,25.890411,2.0547945,30600.0
Master's College & Seminary ,6.2240667,29.460581,0.0,8.7136936,11.20332,31.120333,13.278008,0.0,40900.0
Mayland Community College,21.5,24.0,12.0,0.0,0.0,9.0,9.0,24.5,22900.0
Maynard A. Traviss Career Center,0.0,8.9783278,61.300308,0.0,0.0,0.0,0.0,29.721361,27300.0
Mayville State University,6.7796612,34.745762,0.0,0.84745765,51.694916,0.0,5.9322033,0.0,34000.0
McDaniel College,9.6153841,13.461538,0.0,15.384615,46.153847,4.3956046,10.989011,0.0,44600.0
McDowell Technical Community College,12.57485,28.143713,13.772455,5.3892217,2.3952096,8.9820356,10.179641,18.562874,26000.0
McHenry County College,5.1051054,23.873875,21.471472,0.0,0.0,2.2522523,45.495499,1.8018018,28400.0
McKendree University,17.75148,28.205128,17.75148,4.1420116,31.952663,0.0,0.19723865,0.0,42500.0
McLennan Community College,4.6852121,20.644217,40.11713,2.1961932,3.3674963,9.3704243,16.398243,3.2210834,30500.0
McMurry University,13.270143,22.748816,3.7914691,8.5308056,46.919434,0.94786727,3.7914691,0.0,37200.0
McNally Smith College Of Music,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,30300.0
McPherson College,31.168831,11.688312,0.0,15.584415,32.467533,0.0,9.090909,0.0,35500.0
Mcneese State University,20.972355,17.635843,12.202097,4.6711154,34.413727,6.2917061,3.6224976,0.19065776,36800.0
Medaille College,17.192982,35.087719,0.0,0.0,32.982456,4.5614033,10.175439,0.0,38200.0
Medtech College,14.839572,0.0,21.256685,63.903744,0.0,0.0,0.0,0.0,27400.0
Mendocino College,5.6603775,32.07547,5.2830191,1.1320755,2.2641509,1.8867924,48.301888,3.3962264,23500.0
Merced Community College,11.551723,18.448277,15.172414,1.8965516,2.2413793,7.7586207,40.344826,2.5862069,26100.0
Mercer County Community College,7.5187969,37.218044,11.904762,5.5137844,0.0,6.1403508,22.305765,9.3984966,33700.0
Mercer University,22.916666,26.5625,0.0,10.546875,35.15625,4.1666665,0.65104169,0.0,46600.0
Mercy College,7.0298772,18.980667,12.829526,2.6362038,27.943762,9.4903336,21.08963,0.0,38000.0
Mercyhurst University,8.5062237,26.556017,4.7717843,6.8464727,19.709543,26.763487,5.1867218,1.6597511,38500.0
Meredith College,8.920188,34.507042,0.0,26.525822,20.657276,6.8075118,2.5821595,0.0,38400.0
Meridian Community College,7.5,23.333332,47.291668,1.875,9.375,3.3333333,1.6666666,5.625,24200.0
Merrimack College,13.655462,41.806725,2.1008403,7.7731094,26.890757,0.21008404,7.563025,0.0,55400.0
Messiah College,16.252073,21.227198,7.6285238,9.2868986,31.343283,6.3018241,7.9601989,0.0,41400.0
Methodist University,11.956522,36.594204,4.710145,5.072464,18.84058,7.6086955,15.217391,0.0,39600.0
Metro Business College,40.0,34.838711,25.161291,0.0,0.0,0.0,0.0,0.0,21500.0
Metro Technology Centers,6.9047618,21.904762,21.190475,2.1428571,0.0,0.0,0.0,47.857143,31000.0
"Metropolitan Community College of Omaha, NE",23.058542,33.094387,13.85902,6.2126641,0.0,8.0047789,8.3632021,7.4074078,28300.0
Metropolitan State University Of Denver,12.292818,23.941069,2.4861879,14.134438,27.302027,10.72744,6.1694293,2.946593,38600.0
Miami Dade Community College System,1.8440709,6.7460318,15.406162,0.77030814,0.023342671,4.9719887,69.070961,1.1671336,30500.0
Miami International University Of Art & Design,0.0,12.158054,0.0,87.841942,0.0,0.0,0.0,0.0,29300.0
Miami University,15.629004,30.617474,3.151422,10.786574,32.692802,1.1785805,5.9441457,0.0,45800.0
Michigan Jewish Institute,52.63158,0.0,0.0,0.0,0.0,47.36842,0.0,0.0,18400.0
Michigan State University,28.033472,25.508585,4.2995238,4.8910689,30.399654,3.6502669,3.2174289,0.0,49800.0
Michigan Technological University,81.711143,7.4568291,1.3343799,5.3375196,4.0816326,0.0,0.078492932,0.0,60100.0
Mid Michigan Community College,2.0408163,20.0,42.857143,3.6734693,0.0,2.8571429,22.040817,6.530612,27400.0
Mid-Plains Community College,4.4303799,17.405064,22.784811,0.0,0.0,0.0,35.443039,19.936708,29400.0
Mid-South Community College,5.7692308,9.6153851,21.153847,0.0,0.0,1.9230769,61.53846,0.0,21800.0
Mid-State Technical College,17.621777,19.627508,51.719196,0.0,0.0,3.7249284,0.0,7.3065901,32200.0
Midamerica Nazarene University,7.5208912,49.303619,9.7493038,6.6852369,23.955433,0.27855152,2.5069637,0.0,39100.0
Middle Tennessee State University,12.85949,21.528349,2.5472474,15.283484,23.911257,5.0534101,16.639277,2.1774857,36100.0
Middlebury College,19.598766,0.0,0.0,29.320988,48.456787,0.92592591,1.6975309,0.0,53400.0
"Middlesex Community College of Bedford, MA",12.010444,18.537859,18.929504,3.0026109,7.7023497,10.313316,26.24021,3.2637076,33400.0
"Middlesex Community College of Middletown, CT",7.0967741,28.387096,18.709677,0.64516127,1.2903225,0.0,43.870968,0.0,30100.0
Middlesex County College,21.419186,19.448095,10.775295,3.5479631,0.13140604,10.775295,33.245728,0.65703022,36200.0
Midland College,6.0,12.2,23.0,0.80000001,3.8,4.4000001,41.200001,8.6000004,33500.0
Midland University,16.494844,27.319588,14.948454,4.6391754,31.443298,4.1237116,1.0309278,0.0,40100.0
Midlands Technical College,20.369106,12.713602,28.981544,0.75187969,0.0,9.7060833,13.67054,13.807245,28400.0
Midred Elley College And Austin's School Of Spa Technology,2.0134227,39.932884,19.463087,0.0,0.0,25.503355,0.0,13.087248,21597.232
Midwest Technical Institute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,32700.0
Midwestern State University,8.7837839,23.31081,18.918919,5.2364864,9.1216221,11.486486,23.141891,0.0,38500.0
"Milan Institute of Sparks, NV",0.0,72.064774,17.813765,0.0,0.0,0.0,0.0,10.121457,23400.0
Miles College,9.3567247,36.257309,0.0,0.5847953,44.444443,9.3567247,0.0,0.0,27200.0
Miles Community College,18.811882,15.841585,14.851485,0.99009901,0.0,0.0,49.504951,0.0,27200.0
Miller-Motte Technical College & McCann School Of Business & Technology,29.493671,35.569622,19.620253,0.0,0.0,13.797468,0.0,1.5189873,23883.355
Millersville University Of Pennsylvania,22.033897,10.593221,3.6440678,11.01695,48.559322,3.7288136,0.42372882,0.0,43200.0
Milligan College,9.8159504,27.607363,4.9079757,7.9754601,34.355827,9.8159513,5.5214725,0.0,36400.0
Millikin University,9.4117651,21.882353,5.647059,28.705883,30.352942,3.0588236,0.94117647,0.0,42900.0
Mills College,14.285714,2.4489796,0.0,28.571428,29.387756,0.0,25.306122,0.0,39000.0
Millsaps College,24.899599,24.096386,0.0,19.678715,30.522089,0.0,0.80321288,0.0,45200.0
Milwaukee Area Technical College,5.1664181,27.372082,22.503725,4.0735221,0.0993542,7.6999502,2.8315947,30.253353,30500.0
Milwaukee Institute Of Art & Design,3.409091,0.0,0.0,96.590912,0.0,0.0,0.0,0.0,30600.0
Milwaukee School Of Engineering,85.405403,12.162162,1.6216216,0.0,0.8108108,0.0,0.0,0.0,65700.0
Mineral Area College,3.3033032,7.8078079,18.618618,0.0,0.0,4.2042041,65.765762,0.3003003,25800.0
Minneapolis Business College,16.605165,52.029522,16.236162,15.129151,0.0,0.0,0.0,0.0,35100.0
Minneapolis College Of Art & Design,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,31400.0
Minnesota School Of Business,0.0,48.044693,20.391062,9.2178774,0.0,4.7486033,5.5865922,12.011173,35700.0
"Minnesota State University System, Century And Various Other Minnesota Community Colleges",8.8172131,21.192471,15.604868,3.4738305,11.520485,5.6802392,17.861805,15.849089,36414.68
Minot State University,3.8321166,26.824818,14.416059,2.919708,31.021898,15.69343,5.2919707,0.0,37200.0
Miracosta College,16.237623,24.158417,1.980198,4.9504952,5.5445547,3.5643563,33.861385,9.7029705,29500.0
Misericordia  University,6.324111,11.067194,56.52174,1.5810276,14.229249,7.1146245,3.1620553,0.0,47500.0
Mississippi College,12.844036,25.688074,10.091743,12.477064,29.908257,8.9908257,0.0,0.0,38200.0
Mississippi Delta Community College,8.0213909,7.7540107,22.727272,0.0,0.0,0.0,41.978611,19.518717,23900.0
Mississippi Gulf Coast Community College,10.405156,21.45488,27.071823,2.5782688,13.812155,2.6703498,12.707182,9.3001842,28400.0
Mississippi State University,34.698097,27.212572,0.41356492,4.4251447,29.280397,1.1579818,2.8122416,0.0,39600.0
Mississippi University For Women,9.6852303,18.644068,21.065374,8.9588375,32.687653,3.6319613,3.8740921,1.4527845,34800.0
Mississippi Valley State University,23.624596,12.944983,1.6181229,5.1779933,30.097088,26.537216,0.0,0.0,22400.0
Missouri Baptist University,6.3725491,18.137255,5.3921571,9.3137255,39.705883,9.8039217,11.274509,0.0,33100.0
Missouri College,1.4669926,22.982885,75.550125,0.0,0.0,0.0,0.0,0.0,24600.0
Missouri Southern State University,9.1755323,22.606382,8.9095745,4.6542554,32.180851,13.563829,7.4468083,1.4627659,32800.0
Missouri State University,12.801133,36.419464,4.2512989,7.2272081,33.160133,2.4090695,3.0703826,0.66131318,37200.0
Missouri State University - West Plains,0.0,4.8951049,19.58042,0.0,0.0,4.1958041,70.629372,0.69930071,25400.0
Missouri Valley College,14.383561,28.082191,2.0547945,8.90411,31.506849,6.1643834,8.90411,0.0,33400.0
Missouri Western State University,10.700132,21.003963,15.455747,8.1902246,18.229855,15.719947,10.700132,0.0,32400.0
Mitchell College,5.9171596,20.118343,2.9585798,6.5088758,19.526627,2.9585798,42.011833,0.0,29800.0
Mitchell Community College,12.156863,20.392157,25.09804,0.0,0.0,17.647058,16.470589,8.2352943,26200.0
Mitchell Technical Institute,13.37386,8.5106382,8.8145895,0.0,10.334347,0.0,0.0,58.966564,38000.0
Moberly Area Community College,4.4827585,13.793103,14.827586,0.0,0.0,19.655172,45.172413,2.0689654,27800.0
Mohave Community College,14.497042,18.639053,44.378696,2.9585798,1.183432,2.95858,12.721893,2.6627219,26700.0
Mohawk Valley Community College - SUNY Office Of Community Colleg,9.8643656,12.45376,13.070284,11.220716,0.86313194,13.81011,33.292233,5.4254007,30300.0
Molloy College,3.3557048,8.0536909,49.217003,6.2639823,20.357943,6.935123,5.816555,0.0,57500.0
Monmouth College,19.266056,23.394495,0.0,12.844036,39.908257,0.0,4.5871558,0.0,40700.0
Monmouth University,7.1878939,29.760403,2.3959646,6.1790667,43.001259,10.340479,1.1349306,0.0,50300.0
Monroe College,10.04016,89.959839,0.0,0.0,0.0,0.0,0.0,0.0,27700.0
Monroe Community College,11.033883,17.463076,8.8184185,1.9548219,3.3883579,11.424849,39.921806,5.9947872,31200.0
Monroe County Community College,8.1794195,22.163588,15.039577,0.26385224,0.52770448,0.52770448,45.91029,7.3878632,26400.0
Montana State University - Billings,5.8601136,25.330812,1.3232514,6.994329,44.990547,0.0,15.500945,0.0,32500.0
Montana State University - Northern,25.964911,12.982456,22.456141,1.0526316,20.350876,0.3508772,2.4561403,14.385965,35300.0
Montana State University Bozeman,43.574768,18.224298,6.4252338,12.324766,19.334112,0.0,0.11682243,0.0,39700.0
Montana Tech Of The University Of Montana,47.35376,20.891365,16.991644,2.2284122,0.0,0.0,4.1782732,8.3565464,39800.0
Montcalm Community College,0.0,21.904762,30.476191,0.0,0.0,8.0952377,34.285713,5.2380953,27300.0
Montclair State University,13.222668,26.731541,1.2020607,18.603319,37.435604,0.0,2.8048081,0.0,48700.0
Monterey Peninsula College,6.9965868,16.552902,11.433447,25.938566,1.1945393,2.559727,34.300339,1.0238907,34100.0
Montgomery College,10.408922,27.323421,11.617101,5.6691451,0.92936802,5.4832716,34.293678,4.2750931,40500.0
Montgomery Community College,19.25926,31.851852,26.666666,0.0,0.0,3.7037036,2.9629629,15.555555,23600.0
Montgomery County Community College,7.7288942,27.586208,11.058264,4.0428061,12.366231,2.7348394,33.769321,0.71343637,35500.0
Moore Norman Technology Center School District No. 17,0.0,25.118484,33.649288,0.0,0.0,0.0,0.0,41.232227,25900.0
Moraine Park Technical College,15.807962,22.365339,32.669788,0.0,0.46838409,1.5222483,0.11709602,27.049179,33000.0
Moraine Valley Community College,3.5426731,17.471819,11.513687,0.32206118,0.72463769,4.8309178,57.004833,4.5893717,33000.0
Moravian College,18.604652,17.44186,0.0,23.255814,39.244186,0.0,1.4534883,0.0,50000.0
Morehead State University,11.111111,19.060524,8.2204151,6.2330623,36.946705,7.6784105,10.749774,0.0,31800.0
Morehouse College,30.753967,28.373016,0.0,12.5,24.603174,0.0,3.7698412,0.0,40900.0
Morgan Community College,16.450218,10.822511,27.705627,0.0,0.0,0.43290043,32.034634,12.554112,29600.0
Morningside College,11.33005,26.600985,5.4187193,9.3596058,35.96059,7.3891625,3.9408867,0.0,35600.0
Morris College,11.176471,40.0,5.8823528,3.5294118,21.764706,10.0,7.647059,0.0,23200.0
Morton College,1.6025641,29.807692,21.153847,0.0,0.0,2.8846154,42.30769,2.2435899,31200.0
Motlow State Community College,5.0746269,11.641791,5.6716418,0.0,0.0,0.0,75.223877,2.3880596,26700.0
Moultrie Technical College,0.0,38.943893,33.663368,0.0,0.0,0.0,0.0,27.392738,21900.0
Mount Aloysius College,0.0,6.1983471,57.851238,0.0,14.876034,5.7851238,15.289255,0.0,36600.0
Mount Holyoke College,27.010307,0.0,0.0,21.443298,38.556702,0.0,12.989691,0.0,44100.0
Mount Hood Community College,12.760417,12.239584,14.0625,2.0833333,0.0,0.0,43.489582,15.364583,33100.0
Mount Ida College,7.9283886,25.063938,20.204603,12.531969,8.4398975,7.9283886,4.8593349,13.043478,34700.0
Mount Marty College,5.4054055,34.459461,9.4594593,1.3513514,30.405405,4.7297297,14.189189,0.0,32300.0
Mount Mary University,0.48543689,19.902912,40.291264,13.592233,21.359222,3.3980582,0.97087377,0.0,37000.0
Mount Mercy University,12.030075,27.81955,19.548872,4.5112782,21.804512,13.157894,1.1278195,0.0,43200.0
Mount Saint Mary College,13.333333,22.424242,9.393939,15.757576,31.212122,6.969697,0.90909094,0.0,47600.0
Mount Saint Mary's University,12.68116,31.15942,0.0,14.130435,39.130432,1.4492754,1.4492754,0.0,50300.0
Mount San Antonio College,10.387812,12.049862,9.7645426,1.9390582,0.27700832,6.0249305,56.163433,3.3933518,33800.0
Mount St. Mary's College,6.6079297,8.3700438,41.409691,7.2687225,14.096916,0.0,22.246695,0.0,50200.0
Mount Vernon Nazarene University,9.651475,48.793564,0.0,10.991958,24.396784,2.4128687,3.7533512,0.0,39100.0
Mount Wachusett Community College,14.132763,28.907923,22.912205,1.4989294,0.0,6.4239831,19.486082,6.6381159,29500.0
Mount Washington College,7.4324327,45.540543,9.4594593,2.1621621,10.540541,21.891891,2.9729729,0.0,30900.0
Mountain Empire Community College,11.557789,32.160805,43.467339,0.0,0.0,2.2613065,10.552764,0.0,22400.0
Mt. San Jacinto College,13.973799,15.866084,7.1324601,2.6200874,25.03639,2.9112082,32.023289,0.43668121,26500.0
Muhlenberg College,14.38849,27.338129,0.17985612,16.726618,37.589928,1.438849,2.3381295,0.0,56000.0
Multnomah University,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,31400.0
Murray State University,23.524904,16.858238,11.111111,6.283525,31.264368,5.2107277,4.7509575,0.99616855,35500.0
Musicians Institute,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,26100.0
Muskegon Community College,2.1176472,12.235294,27.058823,0.0,49.411766,5.1764708,0.0,4.0,25800.0
Muskingum University,17.153284,14.963504,0.0,10.218978,57.299271,0.0,0.3649635,0.0,39400.0
NHTI  - Concord's Community College,18.346773,20.564516,36.895161,0.0,0.60483873,14.919355,8.6693554,0.0,37700.0
Napa Valley College,7.4285717,6.0,13.0,0.0,19.142857,4.2857141,48.0,2.1428571,34300.0
Nash Community College,1.7543859,17.543859,51.461987,0.0,1.1695906,3.5087719,12.865497,11.695907,25700.0
Nashua Community College,11.160714,16.294643,34.375,0.0,0.0,6.25,5.8035712,26.116072,34500.0
Nashville State Community College,24.355301,39.541546,12.320917,10.601719,0.0,3.4383955,0.57306588,9.169054,30100.0
Nassau Community College,6.0708261,20.269815,7.6559863,2.8330522,0.37099496,6.4755478,53.962902,2.360877,36800.0
National American University,22.340425,60.48632,4.4072948,0.0,0.0,4.8632221,7.9027357,0.0,37800.0
National Park Community College,1.9230769,15.0,34.615383,4.2307692,0.0,5.3846154,38.846153,0.0,25000.0
National University,17.697842,24.100719,1.7266186,0.071942449,22.3741,7.6258993,26.402878,0.0,54800.0
Nationwide Beauty Academy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19600.0
Naugatuck Valley Community College,22.427982,21.810699,21.193415,2.0576131,0.0,7.2016459,21.399178,3.9094648,32500.0
Navarro College,10.108303,28.158846,24.548737,3.2490976,2.166065,6.1371841,24.548737,1.0830325,31100.0
Nazareth College Of Rochester,5.8375635,13.705584,14.974619,21.319798,38.578682,5.3299494,0.2538071,0.0,43900.0
Nebraska Wesleyan University,11.019283,24.242424,8.8154268,11.019283,32.231403,4.6831956,7.9889808,0.0,45500.0
Neosho County Community College,2.4875622,28.855721,28.855721,37.313435,0.99502486,0.0,0.0,1.4925373,31200.0
Neumann University,8.7786255,12.977099,14.503817,0.76335877,23.664122,0.0,39.312977,0.0,41600.0
New Castle School Of Trades,31.875,0.0,0.0,0.0,0.0,0.0,0.0,68.125,31100.0
New England College,5.6603775,27.044025,4.4025159,16.981133,40.251572,0.0,5.6603775,0.0,35600.0
New England Culinary Institute,0.0,14.569536,0.0,0.0,0.0,0.0,0.0,85.430466,34400.0
New England Institute Of Art ,57.142857,0.0,0.0,8.2706766,34.586468,0.0,0.0,0.0,34900.0
New England Institute Of Technology,71.951218,4.390244,7.8048782,0.97560978,0.0,0.0,0.12195122,14.756098,38800.0
New England School Of Communications,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,27200.0
New Jersey City University,15.871254,20.088791,11.54273,11.098779,31.07658,10.321864,0.0,0.0,41900.0
New Jersey Institute Of Technology,87.967911,10.160428,0.80213904,0.0,0.0,0.0,1.0695187,0.0,65300.0
New Mexico Highlands University,14.159292,17.699116,13.274336,6.6371679,46.0177,0.0,2.2123895,0.0,35100.0
New Mexico Institute Of Mining & Technology,85.87571,3.9548023,0.0,2.8248587,1.1299435,0.0,6.2146893,0.0,52800.0
New Mexico Junior College,12.083333,12.916667,36.25,0.41666666,16.666666,2.5,8.333333,10.833333,28100.0
New Mexico Military Institute,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,39100.0
New Mexico State University,23.31081,20.870871,7.8453455,5.2927928,17.68018,7.2447448,17.154654,0.6006006,33800.0
New River Community College,13.975155,37.577641,21.73913,0.0,0.62111801,4.0372672,19.565218,2.484472,30000.0
"New School, The",3.5164838,0.0,0.0,64.835167,0.0,6.4835167,25.164835,0.0,39400.0
New York City College Of Technology Of The City University Of New,32.287682,26.396328,14.766642,3.8255546,1.6832441,10.328998,5.7383323,4.9732213,37700.0
New York Institute Of Technology,32.450333,19.536425,13.576159,8.2781458,14.238411,0.0,10.596026,1.3245033,49400.0
New York University,12.373588,18.560381,4.5012889,21.435654,25.996429,1.4673805,15.665279,0.0,58800.0
Newberry College,11.92053,17.218542,1.3245033,11.92053,48.344368,0.0,9.2715235,0.0,33300.0
Newbury College,8.2551594,47.467167,9.0056286,6.9418387,5.253283,6.9418387,0.37523451,15.75985,38300.0
Newman University,5.3125,27.5,29.6875,2.1875,27.1875,5.625,2.5,0.0,41900.0
Niagara County Community College,8.8764048,16.292135,17.75281,2.9213483,4.719101,10.11236,32.696629,6.6292133,31000.0
Niagara University,6.2761502,32.217575,9.4142256,5.8577404,38.493725,7.3221755,0.41841003,0.0,44000.0
Nicholls State University,11.951755,27.083334,15.789474,2.1929824,25.438597,3.1798246,13.048245,1.3157895,35000.0
Nichols College,0.0,88.888885,0.0,1.0582011,5.2910051,2.1164021,2.6455026,0.0,47100.0
Nicolet Area Technical College,8.2758617,24.482759,51.379311,0.0,0.0,3.4482758,3.1034484,9.3103447,26400.0
Norfolk State University,12.731482,14.00463,11.458333,5.0925922,25.0,6.25,25.462963,0.0,34400.0
North Arkansas College,2.3972602,22.945206,29.794521,0.0,0.0,0.0,30.479452,14.383562,25500.0
North Carolina Agricultural & Technical State University,41.25,15.90909,7.9545455,6.590909,24.659092,2.7272727,0.90909094,0.0,33600.0
North Carolina Central University,11.968504,24.251968,9.9212599,8.3464565,33.858269,8.031496,3.6220472,0.0,31600.0
North Carolina State University,58.579884,13.42938,0.43735528,4.9909954,19.34654,0.84898376,2.366864,0.0,47500.0
North Carolina Wesleyan College,22.739017,45.736431,0.25839794,3.6175709,15.762274,9.5607233,2.3255813,0.0,35900.0
North Central College,13.133208,37.335835,0.0,9.0056286,35.084427,0.0,5.4409008,0.0,45700.0
North Central Kansas Technical College,25.947187,30.195179,13.318026,0.0,0.0,0.0,0.0,30.53961,36800.0
North Central Michigan College,8.6734695,25.0,15.816326,0.0,0.0,2.5510204,47.448978,0.51020408,25100.0
North Central Missouri College,4.7808766,14.342629,27.49004,0.0,0.0,1.1952192,48.605579,3.5856576,27700.0
North Central State College,28.953228,14.253898,44.766148,0.0,0.0,8.4632511,1.1135857,2.4498885,26800.0
North Central Texas College,6.7073169,2.7439024,45.42683,0.0,0.30487806,4.8780489,31.097561,8.8414631,32400.0
North Central University,0.0,0.58139533,0.0,1.1627907,25.0,60.465115,12.790698,0.0,29600.0
North Country Community College,0.0,20.0,33.953487,0.0,0.0,8.3720932,37.674419,0.0,27000.0
North Dakota State College Of Science,23.734533,15.410574,15.635546,0.0,0.33745781,0.0,9.2238474,35.658043,41400.0
North Dakota State University - Main Campus - Fargo,48.682384,19.625519,8.7378645,3.3980584,15.395285,0.0,4.1608877,0.0,46300.0
North Florida Community College,0.0,4.522613,14.572865,0.0,1.758794,57.537689,20.854271,0.75376886,27300.0
North Georgia Technical College,3.6144578,35.456112,25.301205,2.5817556,0.0,0.0,0.0,33.046471,21200.0
North Greenville University,0.0,17.682926,0.0,20.731707,24.390244,0.0,37.195122,0.0,31200.0
North Idaho College,5.0980392,18.431374,19.411764,3.3333333,12.156862,5.0980392,17.450981,19.019608,29000.0
North Iowa Area Community College,2.2801301,8.0347452,35.179153,0.0,0.0,1.7372421,44.625408,8.143322,32400.0
North Park University,10.557184,24.63343,17.302053,9.3841648,29.032257,3.8123167,5.2785926,0.0,41400.0
North Seattle College,14.850136,10.490463,11.580381,0.0,0.0,0.0,47.820164,15.258856,34500.0
North Shore Community College,7.8481016,10.379746,33.924049,1.1392405,8.2278481,13.164557,18.354429,6.9620252,29200.0
North-West Colleges,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,24350.25
Northampton County Area Community College,19.946453,19.544846,26.639893,2.9451139,8.8353405,6.9611783,3.0789828,12.048193,32500.0
Northcentral Technical College,13.844622,20.816734,42.131474,0.0,4.0836654,2.3904383,0.0,16.733068,34600.0
Northeast Alabama Community College,3.0973451,11.946902,39.380531,0.0,0.0,0.0,42.920353,2.6548672,28700.0
Northeast Community College,15.629984,20.893143,14.513556,1.4354067,4.3062201,3.030303,9.7288675,30.462521,33000.0
Northeast Iowa Community College,13.001605,37.720707,22.953451,0.0,0.0,0.0,13.322632,13.001605,31000.0
Northeast Mississippi Community College,13.793103,26.354681,28.078817,1.7241379,14.285714,5.4187193,2.7093596,7.6354675,29300.0
Northeast State Community College,13.255361,36.647171,1.7543859,0.0,0.0,0.0,21.247562,27.095516,26100.0
Northeast Texas Community College,7.2033901,11.864407,24.576271,0.0,0.0,4.237288,45.338982,6.7796612,26500.0
Northeast Wisconsin Technical College,19.922482,27.131783,30.155039,0.0,0.0,5.6589146,0.0,17.131783,35300.0
Northeastern Illinois University,13.85948,12.897017,0.0,9.7208853,34.744946,7.0259867,21.751684,0.0,36000.0
Northeastern Junior College,22.580645,11.612904,7.0967741,0.0,0.0,4.1935482,46.451614,8.0645161,34200.0
Northeastern Oklahoma A & M College,22.789116,20.408163,18.02721,2.3809524,15.646258,1.0204082,17.687077,2.0408163,28600.0
Northeastern State University,12.540716,24.592834,3.6644952,3.8273616,41.449512,11.156352,2.7687297,0.0,35000.0
Northeastern Technical College,9.547739,41.206028,6.5326633,0.0,0.0,0.0,15.57789,27.135677,24500.0
Northeastern University,18.394529,32.073433,17.74658,6.0475163,15.226782,8.9632826,1.5478761,0.0,60100.0
Northern Essex Community College,16.666668,18.87755,34.353741,4.7619047,0.0,7.3129253,17.006804,1.0204082,29300.0
Northern Illinois University,15.349405,28.867867,8.8800735,15.990235,28.959414,0.0,1.9530058,0.0,43900.0
Northern Kentucky University,11.144131,23.328381,15.156018,13.150074,31.426449,5.0520058,0.0,0.74294204,36100.0
Northern Maine Community College,9.1954021,27.586206,16.091953,0.0,0.0,0.0,5.1724138,41.954025,29800.0
Northern Michigan University,16.227697,21.325403,11.809686,8.241291,24.808836,8.4112148,2.1240442,7.0518265,34800.0
Northern Oklahoma College,9.7493038,24.233984,16.713093,2.7855153,20.05571,1.6713092,24.791086,0.0,30400.0
Northern Wyoming Community College District,6.0085835,12.446352,24.46352,2.5751073,11.158798,3.8626609,18.454935,21.030043,32300.0
Northland College,45.0,6.875,0.0,5.0,38.125,0.0,5.0,0.0,31900.0
Northland Pioneer College,7.329843,9.4240837,26.178011,0.0,6.2827225,4.1884818,23.560209,23.036648,22100.0
Northwest - Shoals Community College,4.0449438,19.77528,20.674158,0.0,0.0,1.5730337,33.932583,20.0,26300.0
Northwest Arkansas Community College,3.1746032,13.888889,46.031746,6.3492064,0.0,1.1904762,28.571428,0.79365081,32300.0
Northwest College,14.606741,15.16854,10.11236,10.674157,3.9325843,0.0,42.696629,2.8089888,28800.0
Northwest Florida State College,7.015986,14.564831,0.0,1.4209591,0.0,15.186501,61.722912,0.088809945,29500.0
Northwest Iowa Community College,9.4076653,24.041811,11.498258,0.0,0.0,0.0,15.331011,39.721252,38400.0
